"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
4.136119892E1,5.247224796E-1,1.118391405E-1,3.298959000E-3,1.600000024E0,1.600000000E3
4.136535971E1,4.583967865E-1,8.340528001E-2,3.300674000E-3,1.600000024E0,1.600000000E3
4.136952067E1,5.476413126E-1,1.228969270E-1,3.298708000E-3,1.600000024E0,1.600000000E3
4.137368142E1,4.572566207E-1,8.293607361E-2,3.300470000E-3,1.600000024E0,1.600000000E3
4.137784221E1,5.231401156E-1,1.111283780E-1,3.299515000E-3,1.600000024E0,1.600000000E3
4.138200308E1,5.041389583E-1,1.025627799E-1,3.299344000E-3,1.600000024E0,1.600000000E3
4.138616392E1,4.783889457E-1,9.161450497E-2,3.300235000E-3,1.600000024E0,1.600000000E3
4.139032475E1,5.446460318E-1,1.214375793E-1,3.298393000E-3,1.600000024E0,1.600000000E3
4.139448554E1,4.532821305E-1,8.148127015E-2,3.300319000E-3,1.600000024E0,1.600000000E3
4.139864633E1,5.420709362E-1,1.201488910E-1,3.298583000E-3,1.600000024E0,1.600000000E3
4.140280746E1,4.802042802E-1,9.240693285E-2,3.299399000E-3,1.600000024E0,1.600000000E3
4.140696812E1,5.003030449E-1,1.009376386E-1,3.299386000E-3,1.600000024E0,1.600000000E3
4.141112887E1,5.304168623E-1,1.145556805E-1,3.298131000E-3,1.600000024E0,1.600000000E3
4.141528975E1,4.596034105E-1,8.393270116E-2,3.299796000E-3,1.600000024E0,1.600000000E3
4.141945054E1,5.510337700E-1,1.245910791E-1,3.297690000E-3,1.600000024E0,1.600000000E3
4.142361150E1,4.625525166E-1,8.513030635E-2,3.299233000E-3,1.600000024E0,1.600000000E3
4.142777229E1,5.226268994E-1,1.108586570E-1,3.298299000E-3,1.600000024E0,1.600000000E3
4.143193317E1,5.071507489E-1,1.038929443E-1,3.298004000E-3,1.600000024E0,1.600000000E3
4.143609412E1,4.746745228E-1,9.011110740E-2,3.299048000E-3,1.600000024E0,1.600000000E3
4.144025483E1,5.463754633E-1,1.222972887E-1,3.297135000E-3,1.600000024E0,1.600000000E3
4.144441567E1,4.535287804E-1,8.154832495E-2,3.299050000E-3,1.600000024E0,1.600000000E3
4.144857650E1,5.372687592E-1,1.178632671E-1,3.297513000E-3,1.600000024E0,1.600000000E3
4.145273733E1,4.806363629E-1,9.257812035E-2,3.298311000E-3,1.600000024E0,1.600000000E3
4.145689817E1,4.942472830E-1,9.833341174E-2,3.298548000E-3,1.600000024E0,1.600000000E3
4.146105900E1,5.307167625E-1,1.146752718E-1,3.297281000E-3,1.600000024E0,1.600000000E3
4.146521983E1,4.546472478E-1,8.200095924E-2,3.299150000E-3,1.600000024E0,1.600000000E3
4.146938096E1,5.466886237E-1,1.224503188E-1,3.297224000E-3,1.600000024E0,1.600000000E3
4.147354150E1,4.610788022E-1,8.450776647E-2,3.298828000E-3,1.600000024E0,1.600000000E3
4.147770229E1,5.159478566E-1,1.078946317E-1,3.298170000E-3,1.600000024E0,1.600000000E3
4.148186321E1,5.090638837E-1,1.046862053E-1,3.297796000E-3,1.600000024E0,1.600000000E3
4.148602400E1,4.709649218E-1,8.856178329E-2,3.298992000E-3,1.600000024E0,1.600000000E3
4.149018500E1,5.468436578E-1,1.225788278E-1,3.297060000E-3,1.600000024E0,1.600000000E3
4.149434579E1,4.525160799E-1,8.114274706E-2,3.299016000E-3,1.600000024E0,1.600000000E3
4.149850667E1,5.366219454E-1,1.176014089E-1,3.297505000E-3,1.600000024E0,1.600000000E3
4.150266762E1,4.851501702E-1,9.448975531E-2,3.298117000E-3,1.600000024E0,1.600000000E3
4.150682829E1,4.926300651E-1,9.772282991E-2,3.298420000E-3,1.600000024E0,1.600000000E3
4.151098908E1,5.344937651E-1,1.165291638E-1,3.296997000E-3,1.600000024E0,1.600000000E3
4.151514992E1,4.554325335E-1,8.240200370E-2,3.298833000E-3,1.600000024E0,1.600000000E3
4.151931079E1,5.486626610E-1,1.234182868E-1,3.296826000E-3,1.600000024E0,1.600000000E3
4.152347167E1,4.671901730E-1,8.695834454E-2,3.298178000E-3,1.600000024E0,1.600000000E3
4.152763250E1,5.155050294E-1,1.076285007E-1,3.297538000E-3,1.600000024E0,1.600000000E3
4.153179321E1,5.130152078E-1,1.064483937E-1,3.297001000E-3,1.600000024E0,1.600000000E3
4.153595433E1,4.689513136E-1,8.776447093E-2,3.298280000E-3,1.600000024E0,1.600000000E3
4.154011496E1,5.488783879E-1,1.235657183E-1,3.296264000E-3,1.600000024E0,1.600000000E3
4.154427579E1,4.544392778E-1,8.191783744E-2,3.298141000E-3,1.600000024E0,1.600000000E3
4.154843667E1,5.320579276E-1,1.154133421E-1,3.296819000E-3,1.600000024E0,1.600000000E3
4.155259746E1,4.865286001E-1,9.510108913E-2,3.297374000E-3,1.600000024E0,1.600000000E3
4.155675833E1,4.862299577E-1,9.502842016E-2,3.297941000E-3,1.600000024E0,1.600000000E3
4.156091908E1,5.344187638E-1,1.165086144E-1,3.296522000E-3,1.600000024E0,1.600000000E3
4.156508004E1,4.520229899E-1,8.097796982E-2,3.298498000E-3,1.600000024E0,1.600000000E3
4.156924104E1,5.436542961E-1,1.210265931E-1,3.296698000E-3,1.600000024E0,1.600000000E3
4.157340175E1,4.665589779E-1,8.669218567E-2,3.298076000E-3,1.600000024E0,1.600000000E3
4.157756254E1,5.091615792E-1,1.047751932E-1,3.297698000E-3,1.600000024E0,1.600000000E3
4.158172342E1,5.147350480E-1,1.073052386E-1,3.297090000E-3,1.600000024E0,1.600000000E3
4.158588421E1,4.648676498E-1,8.607647494E-2,3.298537000E-3,1.600000024E0,1.600000000E3
4.159004504E1,5.472838119E-1,1.227677379E-1,3.296587000E-3,1.600000024E0,1.600000000E3
4.159420596E1,4.531777263E-1,8.143166154E-2,3.298516000E-3,1.600000024E0,1.600000000E3
4.159836675E1,5.310672925E-1,1.149245311E-1,3.297235000E-3,1.600000024E0,1.600000000E3
4.160252779E1,4.931357339E-1,9.794843773E-2,3.297517000E-3,1.600000024E0,1.600000000E3
4.160668837E1,4.842261505E-1,9.418490154E-2,3.298167000E-3,1.600000024E0,1.600000000E3
4.161084921E1,5.374647793E-1,1.179736165E-1,3.296622000E-3,1.600000024E0,1.600000000E3
4.161501008E1,4.531921919E-1,8.141470363E-2,3.298550000E-3,1.600000024E0,1.600000000E3
4.161917096E1,5.453269132E-1,1.217379145E-1,3.296681000E-3,1.600000024E0,1.600000000E3
4.162333179E1,4.719416678E-1,8.890381735E-2,3.297837000E-3,1.600000024E0,1.600000000E3
4.162749258E1,5.077585683E-1,1.041554745E-1,3.297517000E-3,1.600000024E0,1.600000000E3
4.163165350E1,5.202891243E-1,1.098386445E-1,3.296680000E-3,1.600000024E0,1.600000000E3
4.163581450E1,4.628564525E-1,8.531815145E-2,3.298210000E-3,1.600000024E0,1.600000000E3
4.163997525E1,5.486950515E-1,1.235130875E-1,3.296202000E-3,1.600000024E0,1.600000000E3
4.164413604E1,4.553867780E-1,8.227275067E-2,3.298040000E-3,1.600000024E0,1.600000000E3
4.164829687E1,5.259391667E-1,1.124666379E-1,3.296970000E-3,1.600000024E0,1.600000000E3
4.165245771E1,4.941532562E-1,9.831300610E-2,3.297210000E-3,1.600000024E0,1.600000000E3
4.165661850E1,4.784884757E-1,9.174041240E-2,3.298096000E-3,1.600000024E0,1.600000000E3
4.166077937E1,5.372652476E-1,1.178781224E-1,3.296559000E-3,1.600000024E0,1.600000000E3
4.166494021E1,4.495199081E-1,8.003066470E-2,3.298639000E-3,1.600000024E0,1.600000000E3
4.166910117E1,5.397820613E-1,1.190732543E-1,3.296998000E-3,1.600000024E0,1.600000000E3
4.167326187E1,4.715695966E-1,8.880503293E-2,3.298169000E-3,1.600000024E0,1.600000000E3
4.167742267E1,5.013726645E-1,1.013323127E-1,3.298112000E-3,1.600000024E0,1.600000000E3
4.168158350E1,5.191178259E-1,1.093089697E-1,3.297323000E-3,1.600000024E0,1.600000000E3
4.168574433E1,4.572264315E-1,8.301033455E-2,3.299085000E-3,1.600000024E0,1.600000000E3
4.168990521E1,5.451976134E-1,1.217622863E-1,3.297221000E-3,1.600000024E0,1.600000000E3
4.169406604E1,4.533230117E-1,8.148609141E-2,3.299144000E-3,1.600000024E0,1.600000000E3
4.169822683E1,5.240543867E-1,1.116659341E-1,3.298152000E-3,1.600000024E0,1.600000000E3
4.170238796E1,4.988559032E-1,1.003146093E-1,3.298199000E-3,1.600000024E0,1.600000000E3
4.170654862E1,4.762637529E-1,9.078282254E-2,3.299177000E-3,1.600000024E0,1.600000000E3
4.171070942E1,5.398385088E-1,1.190742515E-1,3.297534000E-3,1.600000024E0,1.600000000E3
4.171487033E1,4.515406967E-1,8.078381829E-2,3.299531000E-3,1.600000024E0,1.600000000E3
4.171903112E1,5.411895797E-1,1.197186366E-1,3.297832000E-3,1.600000024E0,1.600000000E3
4.172319196E1,4.769115625E-1,9.098015698E-2,3.298783000E-3,1.600000024E0,1.600000000E3
4.172735283E1,5.005175139E-1,1.009946985E-1,3.298761000E-3,1.600000024E0,1.600000000E3
4.173151362E1,5.265125516E-1,1.126837560E-1,3.297667000E-3,1.600000024E0,1.600000000E3
4.173567462E1,4.581305347E-1,8.330057082E-2,3.299392000E-3,1.600000024E0,1.600000000E3
4.173983533E1,5.482275908E-1,1.231565970E-1,3.297402000E-3,1.600000024E0,1.600000000E3
4.174399617E1,4.578993463E-1,8.323447629E-2,3.299137000E-3,1.600000024E0,1.600000000E3
4.174815700E1,5.191448704E-1,1.093071098E-1,3.298347000E-3,1.600000024E0,1.600000000E3
4.175231779E1,5.005447156E-1,1.009886857E-1,3.298324000E-3,1.600000024E0,1.600000000E3
4.175647862E1,4.717707006E-1,8.888092741E-2,3.299487000E-3,1.600000024E0,1.600000000E3
4.176063950E1,5.397022382E-1,1.189962572E-1,3.297849000E-3,1.600000024E0,1.600000000E3
4.176480025E1,4.488497711E-1,7.969799534E-2,3.299957000E-3,1.600000024E0,1.600000000E3
4.176896142E1,5.357493417E-1,1.171302999E-1,3.298482000E-3,1.600000024E0,1.600000000E3
4.177312208E1,4.768670124E-1,9.094412047E-2,3.299435000E-3,1.600000024E0,1.600000000E3
4.177728292E1,4.938214897E-1,9.808878668E-2,3.299689000E-3,1.600000024E0,1.600000000E3
4.178144375E1,5.283170892E-1,1.135167118E-1,3.298521000E-3,1.600000024E0,1.600000000E3
4.178560462E1,4.546703089E-1,8.191596086E-2,3.300390000E-3,1.600000024E0,1.600000000E3
4.178976537E1,5.463654527E-1,1.222301457E-1,3.298477000E-3,1.600000024E0,1.600000000E3
4.179392625E1,4.583929081E-1,8.339590352E-2,3.300192000E-3,1.600000024E0,1.600000000E3
4.179808704E1,5.174938993E-1,1.084858230E-1,3.299470000E-3,1.600000024E0,1.600000000E3
4.180224808E1,5.046256541E-1,1.027526247E-1,3.299279000E-3,1.600000024E0,1.600000000E3
4.180640871E1,4.700414263E-1,8.807167341E-2,3.300514000E-3,1.600000024E0,1.600000000E3
4.181056962E1,5.426683257E-1,1.204161832E-1,3.298753000E-3,1.600000024E0,1.600000000E3
4.181473037E1,4.520663869E-1,8.095453661E-2,3.300729000E-3,1.600000024E0,1.600000000E3
4.181889121E1,5.373357939E-1,1.178112536E-1,3.299188000E-3,1.600000024E0,1.600000000E3
4.182305208E1,4.825857142E-1,9.339764261E-2,3.299906000E-3,1.600000024E0,1.600000000E3
4.182721292E1,4.937931873E-1,9.808201226E-2,3.300162000E-3,1.600000024E0,1.600000000E3
4.183137375E1,5.324395378E-1,1.154306640E-1,3.298823000E-3,1.600000024E0,1.600000000E3
4.183553483E1,4.551339435E-1,8.212769516E-2,3.300673000E-3,1.600000024E0,1.600000000E3
4.183969542E1,5.474520013E-1,1.227132878E-1,3.298715000E-3,1.600000024E0,1.600000000E3
4.184385633E1,4.637621805E-1,8.551636620E-2,3.300209000E-3,1.600000024E0,1.600000000E3
4.184801721E1,5.126551389E-1,1.062694609E-1,3.299686000E-3,1.600000024E0,1.600000000E3
4.185217804E1,5.071558852E-1,1.038554836E-1,3.299390000E-3,1.600000024E0,1.600000000E3
4.185633892E1,4.665135893E-1,8.670360298E-2,3.300771000E-3,1.600000024E0,1.600000000E3
4.186049967E1,5.429089482E-1,1.205060981E-1,3.299000000E-3,1.600000024E0,1.600000000E3
4.186466050E1,4.500837540E-1,8.015702165E-2,3.301058000E-3,1.600000024E0,1.600000000E3
4.186882146E1,5.320012705E-1,1.152763843E-1,3.299737000E-3,1.600000024E0,1.600000000E3
4.187298225E1,4.832138694E-1,9.360688169E-2,3.300429000E-3,1.600000024E0,1.600000000E3
4.187714300E1,4.871172892E-1,9.520177424E-2,3.300960000E-3,1.600000024E0,1.600000000E3
4.188130392E1,5.333549619E-1,1.158200431E-1,3.299583000E-3,1.600000024E0,1.600000000E3
4.188546467E1,4.523223136E-1,8.102852824E-2,3.301549000E-3,1.600000024E0,1.600000000E3
4.188962550E1,5.445603385E-1,1.213272921E-1,3.299710000E-3,1.600000024E0,1.600000000E3
4.189378633E1,4.640017023E-1,8.557995121E-2,3.301194000E-3,1.600000024E0,1.600000000E3
4.189794717E1,5.102442494E-1,1.051860872E-1,3.300771000E-3,1.600000024E0,1.600000000E3
4.190210825E1,5.107815225E-1,1.054401252E-1,3.300326000E-3,1.600000024E0,1.600000000E3
4.190626883E1,4.647873025E-1,8.602202057E-2,3.301778000E-3,1.600000024E0,1.600000000E3
4.191042967E1,5.449819913E-1,1.215260920E-1,3.299921000E-3,1.600000024E0,1.600000000E3
4.191459067E1,4.536728079E-1,8.152192016E-2,3.301831000E-3,1.600000024E0,1.600000000E3
4.191875150E1,5.332552747E-1,1.158514551E-1,3.300458000E-3,1.600000024E0,1.600000000E3
4.192291229E1,4.905752088E-1,9.678032145E-2,3.300846000E-3,1.600000024E0,1.600000000E3
4.192707317E1,4.869853163E-1,9.522388867E-2,3.301382000E-3,1.600000024E0,1.600000000E3
4.193123396E1,5.367577444E-1,1.174975418E-1,3.299865000E-3,1.600000024E0,1.600000000E3
4.193539492E1,4.531148321E-1,8.132465937E-2,3.301798000E-3,1.600000024E0,1.600000000E3
4.193955567E1,5.455641814E-1,1.217608832E-1,3.299917000E-3,1.600000024E0,1.600000000E3
4.194371646E1,4.701615541E-1,8.805570676E-2,3.301147000E-3,1.600000024E0,1.600000000E3
4.194787733E1,5.065545124E-1,1.035427041E-1,3.300876000E-3,1.600000024E0,1.600000000E3
4.195203817E1,5.132718683E-1,1.064428342E-1,3.300328000E-3,1.600000024E0,1.600000000E3
4.195619896E1,4.608418485E-1,8.438285115E-2,3.301943000E-3,1.600000024E0,1.600000000E3
4.196035979E1,5.446526357E-1,1.213290139E-1,3.300099000E-3,1.600000024E0,1.600000000E3
4.196452062E1,4.516569460E-1,8.073565034E-2,3.302093000E-3,1.600000024E0,1.600000000E3
4.196868171E1,5.267235090E-1,1.127378013E-1,3.300989000E-3,1.600000024E0,1.600000000E3
4.197284233E1,4.909361687E-1,9.684741077E-2,3.301362000E-3,1.600000024E0,1.600000000E3
4.197700317E1,4.798377122E-1,9.217668274E-2,3.302194000E-3,1.600000024E0,1.600000000E3
4.198116400E1,5.369683873E-1,1.176012694E-1,3.300668000E-3,1.600000024E0,1.600000000E3
4.198532483E1,4.503879520E-1,8.024161985E-2,3.302714000E-3,1.600000024E0,1.600000000E3
4.198948575E1,5.412676733E-1,1.197538907E-1,3.301010000E-3,1.600000024E0,1.600000000E3
4.199364662E1,4.699551565E-1,8.796851012E-2,3.302249000E-3,1.600000024E0,1.600000000E3
4.199780746E1,5.033098039E-1,1.021272549E-1,3.302112000E-3,1.600000024E0,1.600000000E3
4.200196842E1,5.171458850E-1,1.082760385E-1,3.301404000E-3,1.600000024E0,1.600000000E3
4.200612908E1,4.586984687E-1,8.354657093E-2,3.303108000E-3,1.600000024E0,1.600000000E3
4.201028992E1,5.452608744E-1,1.215993228E-1,3.301239000E-3,1.600000024E0,1.600000000E3
4.201445079E1,4.553189571E-1,8.216537856E-2,3.303082000E-3,1.600000024E0,1.600000000E3
4.201861162E1,5.275914481E-1,1.130827262E-1,3.301942000E-3,1.600000024E0,1.600000000E3
4.202277246E1,4.989039648E-1,1.002407990E-1,3.301987000E-3,1.600000024E0,1.600000000E3
4.202693329E1,4.802500881E-1,9.230489507E-2,3.302802000E-3,1.600000024E0,1.600000000E3
4.203109404E1,5.406271489E-1,1.193459903E-1,3.301124000E-3,1.600000024E0,1.600000000E3
4.203525521E1,4.517938456E-1,8.085851057E-2,3.303113000E-3,1.600000024E0,1.600000000E3
4.203941571E1,5.424762889E-1,1.203069177E-1,3.301359000E-3,1.600000024E0,1.600000000E3
4.204357658E1,4.755285204E-1,9.030186260E-2,3.302368000E-3,1.600000024E0,1.600000000E3
4.204773746E1,4.995886723E-1,1.005771437E-1,3.302384000E-3,1.600000024E0,1.600000000E3
4.205189829E1,5.216488956E-1,1.103417978E-1,3.301490000E-3,1.600000024E0,1.600000000E3
4.205605908E1,4.564581796E-1,8.260860905E-2,3.303286000E-3,1.600000024E0,1.600000000E3
4.206022000E1,5.452624992E-1,1.215872773E-1,3.301417000E-3,1.600000024E0,1.600000000E3
4.206438087E1,4.543105545E-1,8.176373517E-2,3.303302000E-3,1.600000024E0,1.600000000E3
4.206854187E1,5.214938615E-1,1.102043410E-1,3.302414000E-3,1.600000024E0,1.600000000E3
4.207270258E1,4.993044957E-1,1.003793261E-1,3.302442000E-3,1.600000024E0,1.600000000E3
4.207686333E1,4.739844693E-1,8.973967862E-2,3.303515000E-3,1.600000024E0,1.600000000E3
4.208102417E1,5.402363142E-1,1.191395941E-1,3.301853000E-3,1.600000024E0,1.600000000E3
4.208518504E1,4.496201194E-1,7.998548807E-2,3.303932000E-3,1.600000024E0,1.600000000E3
4.208934592E1,5.384290512E-1,1.182539574E-1,3.302344000E-3,1.600000024E0,1.600000000E3
4.209350671E1,4.758572471E-1,9.045552607E-2,3.303340000E-3,1.600000024E0,1.600000000E3
4.209766754E1,4.972375323E-1,9.949973162E-2,3.303454000E-3,1.600000024E0,1.600000000E3
4.210182862E1,5.259893772E-1,1.123559893E-1,3.302380000E-3,1.600000024E0,1.600000000E3
4.210598925E1,4.554606262E-1,8.224962836E-2,3.304218000E-3,1.600000024E0,1.600000000E3
4.211015004E1,5.461739924E-1,1.219463907E-1,3.302310000E-3,1.600000024E0,1.600000000E3
4.211431087E1,4.599885323E-1,8.398037139E-2,3.303961000E-3,1.600000024E0,1.600000000E3
4.211847175E1,5.218965412E-1,1.104738992E-1,3.303056000E-3,1.600000024E0,1.600000000E3
4.212263254E1,5.055834270E-1,1.030446736E-1,3.302825000E-3,1.600000024E0,1.600000000E3
4.212679350E1,4.747041879E-1,8.998743830E-2,3.303869000E-3,1.600000024E0,1.600000000E3
4.213095433E1,5.449461417E-1,1.214183733E-1,3.302012000E-3,1.600000024E0,1.600000000E3
4.213511533E1,4.521692188E-1,8.092833166E-2,3.303986000E-3,1.600000024E0,1.600000000E3
4.213927604E1,5.393770231E-1,1.186582619E-1,3.302359000E-3,1.600000024E0,1.600000000E3
4.214343683E1,4.817634258E-1,9.293926599E-2,3.303111000E-3,1.600000024E0,1.600000000E3
4.214759771E1,4.937928728E-1,9.807124653E-2,3.303367000E-3,1.600000024E0,1.600000000E3
4.215175850E1,5.292213496E-1,1.138311145E-1,3.302160000E-3,1.600000024E0,1.600000000E3
4.215591929E1,4.542181001E-1,8.175228103E-2,3.304049000E-3,1.600000024E0,1.600000000E3
4.216008021E1,5.460075850E-1,1.219759045E-1,3.302148000E-3,1.600000024E0,1.600000000E3
4.216424096E1,4.592271988E-1,8.371095682E-2,3.303830000E-3,1.600000024E0,1.600000000E3
4.216840212E1,5.153689160E-1,1.074177104E-1,3.303195000E-3,1.600000024E0,1.600000000E3
4.217256262E1,5.064383155E-1,1.034339119E-1,3.302929000E-3,1.600000024E0,1.600000000E3
4.217672350E1,4.693531548E-1,8.776682474E-2,3.304194000E-3,1.600000024E0,1.600000000E3
4.218088429E1,5.440710746E-1,1.210347906E-1,3.302373000E-3,1.600000024E0,1.600000000E3
4.218504521E1,4.512299997E-1,8.058792486E-2,3.304386000E-3,1.600000024E0,1.600000000E3
4.218920600E1,5.351795732E-1,1.167268127E-1,3.302932000E-3,1.600000024E0,1.600000000E3
4.219336679E1,4.826844056E-1,9.338026118E-2,3.303646000E-3,1.600000024E0,1.600000000E3
4.219752762E1,4.913865432E-1,9.695406773E-2,3.304001000E-3,1.600000024E0,1.600000000E3
4.220168875E1,5.324160573E-1,1.153460988E-1,3.302662000E-3,1.600000024E0,1.600000000E3
4.220584946E1,4.537210792E-1,8.158638267E-2,3.304572000E-3,1.600000024E0,1.600000000E3
4.221001029E1,5.464120992E-1,1.222188017E-1,3.302654000E-3,1.600000024E0,1.600000000E3
4.221417112E1,4.684202251E-1,8.727549064E-2,3.303957000E-3,1.600000024E0,1.600000000E3
4.221833196E1,5.171545854E-1,1.081858083E-1,3.303248000E-3,1.600000024E0,1.600000000E3
4.222249275E1,5.131550424E-1,1.064218190E-1,3.302704000E-3,1.600000024E0,1.600000000E3
4.222665362E1,4.712102090E-1,8.852957831E-2,3.303892000E-3,1.600000024E0,1.600000000E3
4.223081442E1,5.500642044E-1,1.239618594E-1,3.301824000E-3,1.600000024E0,1.600000000E3
4.223497537E1,4.548567901E-1,8.196689737E-2,3.303687000E-3,1.600000024E0,1.600000000E3
4.223913612E1,5.368193806E-1,1.174628301E-1,3.302166000E-3,1.600000024E0,1.600000000E3
4.224329692E1,4.924408585E-1,9.739925959E-2,3.302478000E-3,1.600000024E0,1.600000000E3
4.224745779E1,4.891865587E-1,9.612159453E-2,3.302924000E-3,1.600000024E0,1.600000000E3
4.225161862E1,5.360301640E-1,1.171271359E-1,3.301436000E-3,1.600000024E0,1.600000000E3
4.225577950E1,4.538802538E-1,8.160857498E-2,3.303339000E-3,1.600000024E0,1.600000000E3
4.225994029E1,5.470600136E-1,1.225118052E-1,3.301395000E-3,1.600000024E0,1.600000000E3
4.226410104E1,4.692200288E-1,8.767245567E-2,3.302665000E-3,1.600000024E0,1.600000000E3
4.226826217E1,5.114725195E-1,1.057252444E-1,3.302191000E-3,1.600000024E0,1.600000000E3
4.227242287E1,5.150098953E-1,1.072795831E-1,3.301571000E-3,1.600000024E0,1.600000000E3
4.227658371E1,4.666865482E-1,8.669453152E-2,3.302945000E-3,1.600000024E0,1.600000000E3
4.228074458E1,5.482978226E-1,1.231072516E-1,3.300950000E-3,1.600000024E0,1.600000000E3
4.228490542E1,4.538429890E-1,8.156480600E-2,3.302854000E-3,1.600000024E0,1.600000000E3
4.228906617E1,5.319870145E-1,1.152298418E-1,3.301533000E-3,1.600000024E0,1.600000000E3
4.229322704E1,4.929857838E-1,9.770719128E-2,3.301822000E-3,1.600000024E0,1.600000000E3
4.229738787E1,4.855423676E-1,9.458833043E-2,3.302418000E-3,1.600000024E0,1.600000000E3
4.230154883E1,5.379994319E-1,1.180825403E-1,3.300849000E-3,1.600000024E0,1.600000000E3
4.230570958E1,4.530212247E-1,8.132391529E-2,3.302787000E-3,1.600000024E0,1.600000000E3
4.230987033E1,5.455191597E-1,1.217476042E-1,3.300907000E-3,1.600000024E0,1.600000000E3
4.231403125E1,4.742825875E-1,8.969410201E-2,3.301968000E-3,1.600000024E0,1.600000000E3
4.231819204E1,5.111850933E-1,1.055639068E-1,3.301506000E-3,1.600000024E0,1.600000000E3
4.232235292E1,5.228438318E-1,1.108653390E-1,3.300563000E-3,1.600000024E0,1.600000000E3
4.232651367E1,4.668728721E-1,8.679424296E-2,3.301929000E-3,1.600000024E0,1.600000000E3
4.233067450E1,5.524178603E-1,1.251446724E-1,3.299765000E-3,1.600000024E0,1.600000000E3
4.233483558E1,4.579559510E-1,8.324495873E-2,3.301499000E-3,1.600000024E0,1.600000000E3
4.233899629E1,5.323347142E-1,1.154174227E-1,3.300164000E-3,1.600000024E0,1.600000000E3
4.234315712E1,4.999439194E-1,1.007762584E-1,3.300166000E-3,1.600000024E0,1.600000000E3
4.234731800E1,4.829011807E-1,9.352340670E-2,3.300871000E-3,1.600000024E0,1.600000000E3
4.235147887E1,5.404801338E-1,1.193268609E-1,3.299200000E-3,1.600000024E0,1.600000000E3
4.235563971E1,4.531264675E-1,8.136822143E-2,3.301133000E-3,1.600000024E0,1.600000000E3
4.235980050E1,5.442863822E-1,1.211699634E-1,3.299305000E-3,1.600000024E0,1.600000000E3
4.236396129E1,4.745299712E-1,8.987262728E-2,3.300355000E-3,1.600000024E0,1.600000000E3
4.236812229E1,5.050654413E-1,1.029728641E-1,3.300146000E-3,1.600000024E0,1.600000000E3
4.237228304E1,5.233776982E-1,1.111904704E-1,3.299181000E-3,1.600000024E0,1.600000000E3
4.237644383E1,4.616786550E-1,8.476730108E-2,3.300761000E-3,1.600000024E0,1.600000000E3
4.238060467E1,5.482808412E-1,1.231420605E-1,3.298768000E-3,1.600000024E0,1.600000000E3
4.238476546E1,4.556254612E-1,8.232236228E-2,3.300597000E-3,1.600000024E0,1.600000000E3
4.238892633E1,5.257151063E-1,1.122979912E-1,3.299536000E-3,1.600000024E0,1.600000000E3
4.239308721E1,4.998668741E-1,1.006748270E-1,3.299541000E-3,1.600000024E0,1.600000000E3
4.239724796E1,4.779666116E-1,9.144115370E-2,3.300449000E-3,1.600000024E0,1.600000000E3
4.240140912E1,5.403521443E-1,1.193001040E-1,3.298784000E-3,1.600000024E0,1.600000000E3
4.240556967E1,4.512097163E-1,8.064523182E-2,3.300795000E-3,1.600000024E0,1.600000000E3
4.240973058E1,5.407738495E-1,1.194572520E-1,3.299112000E-3,1.600000024E0,1.600000000E3
4.241389142E1,4.782563963E-1,9.152464619E-2,3.300008000E-3,1.600000024E0,1.600000000E3
4.241805233E1,5.036613822E-1,1.023785100E-1,3.299856000E-3,1.600000024E0,1.600000000E3
4.242221308E1,5.285225958E-1,1.136347867E-1,3.298679000E-3,1.600000024E0,1.600000000E3
4.242637396E1,4.614246151E-1,8.460694520E-2,3.300269000E-3,1.600000024E0,1.600000000E3
4.243053479E1,5.514645424E-1,1.247536756E-1,3.298145000E-3,1.600000024E0,1.600000000E3
4.243469575E1,4.604058349E-1,8.420704134E-2,3.299777000E-3,1.600000024E0,1.600000000E3
4.243885646E1,5.257555158E-1,1.122882201E-1,3.298714000E-3,1.600000024E0,1.600000000E3
4.244301729E1,5.056388786E-1,1.032215619E-1,3.298481000E-3,1.600000024E0,1.600000000E3
4.244717812E1,4.764610308E-1,9.070327781E-2,3.299451000E-3,1.600000024E0,1.600000000E3
4.245133892E1,5.442711303E-1,1.212653207E-1,3.297625000E-3,1.600000024E0,1.600000000E3
4.245549979E1,4.523023971E-1,8.110311368E-2,3.299591000E-3,1.600000024E0,1.600000000E3
4.245966062E1,5.405895172E-1,1.194426862E-1,3.297916000E-3,1.600000024E0,1.600000000E3
4.246382137E1,4.783407269E-1,9.156639364E-2,3.298808000E-3,1.600000024E0,1.600000000E3
4.246798254E1,4.970949198E-1,9.953240978E-2,3.298927000E-3,1.600000024E0,1.600000000E3
4.247214312E1,5.286263711E-1,1.137215771E-1,3.297746000E-3,1.600000024E0,1.600000000E3
4.247630396E1,4.562697068E-1,8.259622716E-2,3.299548000E-3,1.600000024E0,1.600000000E3
4.248046483E1,5.465581184E-1,1.223647390E-1,3.297627000E-3,1.600000024E0,1.600000000E3
4.248462575E1,4.588767212E-1,8.364379572E-2,3.299322000E-3,1.600000024E0,1.600000000E3
4.248878658E1,5.181167609E-1,1.088482089E-1,3.298574000E-3,1.600000024E0,1.600000000E3
4.249294742E1,5.050848861E-1,1.029430765E-1,3.298364000E-3,1.600000024E0,1.600000000E3
